Date,min,max,mean,Ticker
2024 Feb,19.832225799560547,23.039670944213867,20.781557083129883,GEN
2024 Mar,20.52082633972168,21.702857971191406,21.108450412750244,GEN
2024 Apr,19.51319122314453,21.954763412475586,20.530073512684215,GEN
2024 May,19.0675106048584,24.619176864624023,22.51297846707431,GEN
2024 Jun,22.93960189819336,24.789569854736328,23.835888210095856,GEN
2024 Jul,23.494590759277344,25.40298080444336,24.601917613636363,GEN
2024 Aug,23.621170043945312,25.891311645507812,24.712040641091086,GEN
2024 Sep,24.834522247314453,26.87960433959961,25.918709182739256,GEN
2024 Oct,26.224002838134766,28.48435401916504,26.836634262748387,GEN
2024 Nov,27.633054733276367,30.364200592041016,29.18843069076538,GEN
2024 Dec,26.905237197875977,31.150327682495117,28.726432073683966,GEN
2024 Jan,113.16999816894531,127.37000274658203,118.18142809186664,GNRC
2024 Feb,110.44999694824219,130.47000122070312,117.8120002746582,GNRC
2024 Mar,110.08999633789062,126.13999938964844,115.86150016784669,GNRC
2024 Apr,127.41000366210938,140.22000122070312,133.91454453901812,GNRC
2024 May,127.62999725341797,154.22999572753906,142.72091085260564,GNRC
2024 Jun,132.22000122070312,142.6999969482422,137.93105195697984,GNRC
2024 Jul,133.16000366210938,159.77999877929688,150.5868183482777,GNRC
2024 Aug,137.0500030517578,157.7100067138672,148.64681868119672,GNRC
2024 Sep,139.61000061035156,158.8800048828125,145.58599929809571,GNRC
2024 Oct,158.02000427246094,174.2100067138672,167.0434789242952,GNRC
2024 Nov,168.91000366210938,195.11000061035156,185.14300079345702,GNRC
2024 Dec,154.27999877929688,187.4499969482422,167.13809494745163,GNRC
2024 Jan,240.05819702148438,259.41754150390625,246.54722013927642,GD
2024 Feb,256.1346130371094,264.86328125,260.7002838134766,GD
2024 Mar,262.5845947265625,272.81951904296875,267.32838287353513,GD
2024 Apr,272.7645263671875,285.01458740234375,279.44391840154475,GD
2024 May,278.0236511230469,291.31689453125,286.10943603515625,GD
2024 Jun,281.5264892578125,290.7347106933594,286.9622593929893,GD
2024 Jul,272.5707092285156,291.29400634765625,280.55339882590556,GD
2024 Aug,278.2949523925781,291.9278564453125,285.59945401278407,GD
2024 Sep,285.51123046875,300.441162109375,294.06400604248046,GD
2024 Oct,285.7408447265625,302.27130126953125,295.28037427819294,GD
2024 Nov,274.2959289550781,307.7095947265625,287.39732818603517,GD
2024 Dec,255.0414276123047,272.0716247558594,262.1585613432385,GD
2024 Jan,58.51333999633789,61.59662628173828,59.74835077921549,GIS
2024 Feb,58.057010650634766,61.26066970825195,59.758486366271974,GIS
2024 Mar,59.54708480834961,65.16280364990234,62.306046676635745,GIS
2024 Apr,62.175865173339844,67.25700378417969,65.24202052029696,GIS
2024 May,62.448238372802734,67.08794403076172,65.42127089066939,GIS
2024 Jun,59.414581298828125,63.9979362487793,62.36716983192846,GIS
2024 Jul,58.700782775878906,64.5310287475586,60.875197497281164,GIS
2024 Aug,64.1706771850586,68.5517807006836,66.16380760886453,GIS
2024 Sep,68.87419128417969,71.26387023925781,70.31985549926758,GIS
2024 Oct,64.97714233398438,70.76129150390625,67.31948421312416,GIS
2024 Nov,60.0333366394043,65.32139587402344,62.404358863830566,GIS
2024 Dec,60.59752655029297,64.07827758789062,62.142551603771395,GIS
2024 Jan,33.87358093261719,38.00737380981445,35.072855086553666,GM
2024 Feb,37.01800537109375,40.26174545288086,38.31845226287842,GM
2024 Mar,38.522769927978516,44.55515670776367,40.76231670379639,GM
2024 Apr,41.627384185791016,45.233062744140625,43.37797303633256,GM
2024 May,41.89265441894531,45.066036224365234,43.9098484732888,GM
2024 Jun,44.46672821044922,48.13026809692383,46.10054397583008,GM
2024 Jul,43.461055755615234,49.15473175048828,46.27297141335227,GM
2024 Aug,39.35334396362305,49.03652572631836,44.40358768809926,GM
2024 Sep,44.11278533935547,48.270267486572266,46.44426250457764,GM
2024 Oct,44.26091384887695,53.05976867675781,48.39993252961532,GM
2024 Nov,50.32432174682617,59.44906234741211,55.12567195892334,GM
2024 Dec,49.477630615234375,54.353431701660156,52.2063109988258,GM
2024 Jan,128.1470184326172,135.13088989257812,131.61518932524183,GPC
2024 Feb,131.90249633789062,142.83004760742188,136.3234016418457,GPC
2024 Mar,141.37094116210938,149.11172485351562,144.94193954467772,GPC
2024 Apr,136.50100708007812,154.7965087890625,145.76029066606,GPC
2024 May,131.92474365234375,149.2538299560547,143.4936981201172,GPC
2024 Jun,130.42007446289062,138.52001953125,134.55383381090667,GPC
2024 Jul,125.02006530761719,140.35183715820312,131.8615601279519,GPC
2024 Aug,129.39923095703125,137.06031799316406,133.72370980002663,GPC
2024 Sep,129.07009887695312,136.61192321777344,132.68412704467772,GPC
2024 Oct,108.70528411865234,138.03677368164062,125.3980188784392,GPC
2024 Nov,109.1858139038086,124.4281997680664,117.9636329650879,GPC
2024 Dec,111.04756164550781,122.56373596191406,116.47461264474052,GPC
2024 Jan,73.14263916015625,81.5821762084961,77.44496154785156,GILD
2024 Feb,66.89944458007812,73.04917907714844,69.14951171875,GILD
2024 Mar,67.52562713623047,70.9743423461914,69.11685218811036,GILD
2024 Apr,61.56082534790039,68.81214904785156,64.24702488292347,GILD
2024 May,59.955711364746094,64.11012268066406,62.25136358087713,GILD
2024 Jun,59.88961410522461,67.60111236572266,62.86843149285568,GILD
2024 Jul,63.644256591796875,74.59730529785156,68.57903636585583,GILD
2024 Aug,69.76113891601562,75.93537139892578,72.23308979381214,GILD
2024 Sep,75.23766326904297,81.02476501464844,78.927734375,GILD
2024 Oct,80.97652435302734,85.8578872680664,83.38113768204398,GILD
2024 Nov,84.65202331542969,94.44368743896484,88.3598258972168,GILD
2024 Dec,87.39175415039062,91.84242248535156,89.66893187023345,GILD
2024 Jan,122.92012023925781,133.13490295410156,127.97083972749256,GPN
2024 Feb,127.0236587524414,136.1121368408203,131.88815612792968,GPN
2024 Mar,125.61336517333984,132.0591278076172,128.80370712280273,GPN
2024 Apr,119.80399322509766,127.70262145996094,122.9210749539462,GPN
2024 May,98.60034942626953,109.47199249267578,105.38844680786133,GPN
2024 Jun,90.71825408935547,97.21687316894531,94.26039926629318,GPN
2024 Jul,93.2860336303711,101.84529113769531,97.3773921619762,GPN
2024 Aug,91.16098022460938,109.21411895751953,103.30894747647372,GPN
2024 Sep,95.70860290527344,111.3970947265625,106.2014762878418,GPN
2024 Oct,96.21150970458984,102.2660140991211,98.95279859459919,GPN
2024 Nov,102.9858627319336,117.71783447265625,112.81950531005859,GPN
2024 Dec,109.2763442993164,116.60356903076172,112.95096406482514,GPN
2024 Jan,117.27892303466797,122.4173812866211,119.7989033290318,GL
2024 Feb,118.17471313476562,126.3942642211914,123.12318344116211,GL
2024 Mar,113.66625213623047,126.09898376464844,118.45378112792969,GL
2024 Apr,48.506893157958984,112.34718322753906,81.6206467368386,GL
2024 May,76.5041732788086,88.28313446044922,82.74431297995828,GL
2024 Jun,76.83958435058594,82.56135559082031,80.59559912430613,GL
2024 Jul,80.0617904663086,93.45818328857422,86.02815558693625,GL
2024 Aug,87.69001770019531,104.10407257080078,95.14870522238992,GL
2024 Sep,100.26522064208984,108.4376220703125,104.25792579650879,GL
2024 Oct,102.6100845336914,110.14414978027344,106.47722658903703,GL
2024 Nov,102.62733459472656,110.76890563964844,108.16082305908203,GL
2024 Dec,102.78600311279297,110.59039306640625,106.44996570405506,GL
2024 Jan,100.22000122070312,109.0,105.5461905343192,GDDY
2024 Feb,107.66999816894531,114.91000366210938,111.61450004577637,GDDY
2024 Mar,108.95999908447266,122.08000183105469,116.86650085449219,GDDY
2024 Apr,120.12000274658203,126.80000305175781,123.57363752885298,GDDY
2024 May,122.29000091552734,140.13999938964844,134.1509097706188,GDDY
2024 Jun,137.0399932861328,142.0399932861328,139.08789544356497,GDDY
2024 Jul,141.5,147.6699981689453,144.3845443725586,GDDY
2024 Aug,141.41000366210938,167.41000366210938,159.3677284934304,GDDY
2024 Sep,149.66000366210938,160.5500030517578,155.06649932861328,GDDY
2024 Oct,153.16000366210938,166.8000030517578,160.9447830863621,GDDY
2024 Nov,163.36000061035156,199.72999572753906,184.96249923706054,GDDY
2024 Dec,197.3699951171875,209.02999877929688,204.5009518577939,GDDY
2024 Jan,360.6357421875,372.0697326660156,365.7036975678943,GS
2024 Feb,361.7169494628906,378.8691711425781,370.1983612060547,GS
2024 Mar,370.3799133300781,402.48712158203125,381.2401489257812,GS
2024 Apr,375.3135070800781,415.12957763671875,395.9201493696733,GS
2024 May,411.41009521484375,453.28826904296875,437.8717859441584,GS
2024 Jun,430.6903381347656,447.9656677246094,439.49792319849917,GS
2024 Jul,449.48773193359375,493.47088623046875,470.18465909090907,GS
2024 Aug,444.9895324707031,497.5799865722656,479.2501220703125,GS
2024 Sep,455.53070068359375,491.3193664550781,475.88294219970703,GS
2024 Oct,474.0296630859375,516.7030029296875,499.99670144786006,GS
2024 Nov,498.7696838378906,593.4586181640625,568.9725860595703,GS
2024 Dec,539.2449340820312,590.0383911132812,571.0263759068081,GS
2024 Jan,31.611312866210938,35.69110870361328,33.58712523324149,HAL
2024 Feb,32.39113235473633,33.69400405883789,33.186640930175784,HAL
2024 Mar,33.45624923706055,37.670528411865234,35.61201915740967,HAL
2024 Apr,35.80707931518555,39.40976333618164,37.75480218367143,HAL
2024 May,34.22074508666992,36.275325775146484,35.2775747125799,HAL
2024 Jun,31.617700576782227,33.25044250488281,32.53292886834396,HAL
2024 Jul,31.5312557220459,34.99844741821289,32.752328179099344,HAL
2024 Aug,29.523937225341797,31.9250431060791,30.116356242786754,HAL
2024 Sep,26.862836837768555,28.949270248413086,27.902189826965333,HAL
2024 Oct,26.58271598815918,30.031124114990234,28.23489413054093,HAL
2024 Nov,26.737266540527344,30.90047264099121,29.334681701660156,HAL
2024 Dec,25.026443481445312,30.639667510986328,27.333186285836355,HAL
2024 Jan,78.6301498413086,84.65855407714844,81.19581022716704,HIG
2024 Feb,84.1175308227539,92.62881469726562,89.21995391845704,HIG
2024 Mar,91.69697570800781,100.04632568359375,96.10610656738281,HIG
2024 Apr,92.522216796875,100.23076629638672,96.30676685680042,HIG
2024 May,94.38624572753906,100.43463897705078,97.75068803267045,HIG
2024 Jun,96.9431381225586,101.83905029296875,98.85058553595292,HIG
2024 Jul,96.27018737792969,109.01712799072266,100.53882494839755,HIG
2024 Aug,102.26817321777344,113.27912902832031,107.49481305209073,HIG
2024 Sep,111.69294738769531,115.16927337646484,113.77580604553222,HIG
2024 Oct,108.14807891845703,119.79132843017578,114.6822038733441,HIG
2024 Nov,107.80532836914062,121.17205047607422,115.28433380126953,HIG
2024 Dec,105.28218841552734,119.2070541381836,111.07953607468377,HIG
2024 Jan,43.2247314453125,47.17010498046875,45.07095809209915,HAS
2024 Feb,45.281517028808594,49.021636962890625,46.7826810836792,HAS
2024 Mar,46.75151443481445,52.58498001098633,49.64219951629639,HAS
2024 Apr,51.00334167480469,60.50250244140625,53.87165225635875,HAS
2024 May,55.948177337646484,58.77003860473633,57.23810733448375,HAS
2024 Jun,54.07633972167969,58.5630989074707,55.806584006861634,HAS
2024 Jul,53.18274688720703,61.62012481689453,56.27439724315297,HAS
2024 Aug,59.11806106567383,65.1340560913086,62.011693087491125,HAS
2024 Sep,63.22309875488281,68.75631713867188,66.25163421630859,HAS
2024 Oct,62.395973205566406,69.34576416015625,66.95489966351053,HAS
2024 Nov,58.650123596191406,63.66042709350586,60.78384590148926,HAS
2024 Dec,53.57199478149414,64.6787338256836,58.766128903343564,HAS
2024 Jan,267.9611511230469,300.28436279296875,279.06712413969495,HCA
2024 Feb,299.9298095703125,310.58599853515625,305.1239471435547,HCA
2024 Mar,307.25714111328125,329.1557922363281,320.15153350830076,HCA
2024 Apr,293.1048889160156,327.84326171875,314.9437616521662,HCA
2024 May,303.7237854003906,335.29425048828125,315.6220300847834,HCA
2024 Jun,317.6815185546875,339.4450378417969,333.43433099043995,HCA
2024 Jul,311.59051513671875,358.9836730957031,326.9744373668324,HCA
2024 Aug,346.2577819824219,391.1592102050781,368.5192968195135,HCA
2024 Sep,380.6383972167969,402.5509948730469,393.7819595336914,HCA
2024 Oct,353.1866760253906,411.5740051269531,386.78205937924594,HCA
2024 Nov,321.82879638671875,363.1605224609375,339.75855407714846,HCA
2024 Dec,295.30511474609375,324.5030517578125,308.0942164829799,HCA
2024 Jan,16.27789878845215,18.336835861206055,17.318260919480096,DOC
2024 Feb,14.484299659729004,16.559467315673828,15.327627658843994,DOC
2024 Mar,15.084085464477539,16.78495979309082,15.672675132751465,DOC
2024 Apr,15.952424049377441,17.313125610351562,16.54081253571944,DOC
2024 May,16.90133285522461,18.415952682495117,17.635686007412996,DOC
2024 Jun,17.45195960998535,17.979427337646484,17.683624066804583,DOC
2024 Jul,17.706594467163086,19.9165096282959,18.761123310435902,DOC
2024 Aug,19.127981185913086,20.74196434020996,20.061883666298606,DOC
2024 Sep,20.197816848754883,21.092426300048828,20.587020301818846,DOC
2024 Oct,19.828908920288086,21.322994232177734,20.581566603287406,DOC
2024 Nov,19.504871368408203,21.281442642211914,20.44411678314209,DOC
2024 Dec,18.476333618164062,20.290302276611328,19.41448402404785,DOC
2024 Jan,72.58000183105469,75.55999755859375,74.33428555443173,HSIC
2024 Feb,73.25,80.56999969482422,75.98050041198731,HSIC
2024 Mar,72.87999725341797,76.87999725341797,74.75499992370605,HSIC
2024 Apr,69.27999877929688,74.23999786376953,72.0786361694336,HSIC
2024 May,67.77999877929688,74.73999786376953,71.64499907060103,HSIC
2024 Jun,64.08999633789062,69.68000030517578,66.9931576377467,HSIC
2024 Jul,64.19000244140625,72.44000244140625,68.18999966708097,HSIC
2024 Aug,63.91999816894531,72.77999877929688,69.53727306019177,HSIC
2024 Sep,67.05000305175781,73.22000122070312,70.35099983215332,HSIC
2024 Oct,69.30000305175781,72.38999938964844,70.81652168605639,HSIC
2024 Nov,66.54000091552734,77.66000366210938,71.90300025939942,HSIC
2024 Dec,68.94999694824219,77.02999877929688,72.82904706682477,HSIC
2024 Jan,176.51242065429688,185.67481994628906,179.85772559756325,HSY
2024 Feb,176.42230224609375,190.3124542236328,182.42255477905275,HSY
2024 Mar,174.32846069335938,191.59078979492188,184.06195220947265,HSY
2024 Apr,172.8599090576172,190.00856018066406,179.9674273404208,HSY
2024 May,183.51856994628906,198.55226135253906,191.29841266978872,HSY
2024 Jun,173.59133911132812,190.82650756835938,179.88642802991365,HSY
2024 Jul,174.0205535888672,188.35617065429688,180.5644961270419,HSY
2024 Aug,183.57843017578125,192.76272583007812,188.58227330988103,HSY
2024 Sep,182.99253845214844,195.21954345703125,189.2995750427246,HSY
2024 Oct,170.4869384765625,185.7683563232422,177.8964903458305,HSY
2024 Nov,164.16690063476562,177.16233825683594,169.7041213989258,HSY
2024 Dec,163.31484985351562,187.50177001953125,170.42135474795387,HSY
2024 Jan,14.183812141418457,16.800607681274414,15.209130559648786,HPE
2024 Feb,14.088998794555664,14.800086975097656,14.403773546218872,HPE
2024 Mar,14.752679824829102,17.796131134033203,16.651323366165162,HPE
2024 Apr,16.035322189331055,17.372394561767578,16.646553993225098,HPE
2024 May,15.701053619384766,17.68756103515625,16.801967057314787,HPE
2024 Jun,16.808910369873047,20.984275817871094,19.689660222906817,HPE
2024 Jul,18.26515769958496,20.59994888305664,19.78019601648504,HPE
2024 Aug,16.064884185791016,18.611055374145508,17.605688788674094,HPE
2024 Sep,15.469179153442383,19.798995971679688,17.68517847061157,HPE
2024 Oct,18.686147689819336,20.292516708374023,19.63785329072372,HPE
2024 Nov,19.353857040405273,21.49245834350586,20.668950843811036,HPE
2024 Dec,19.92479705810547,23.176244735717773,21.108618600027903,HPE
2024 Jan,177.84742736816406,193.1995086669922,184.49371410551527,HLT
2024 Feb,189.1500701904297,203.66070556640625,196.4426513671875,HLT
2024 Mar,201.53988647460938,213.4185791015625,206.8310234069824,HLT
2024 Apr,193.63400268554688,211.78565979003906,203.92547815496272,HLT
2024 May,195.7789306640625,207.1855010986328,201.1687864823775,HLT
2024 Jun,197.4529266357422,217.42141723632812,209.28476193076685,HLT
2024 Jul,212.4193115234375,227.37574768066406,217.05091996626422,HLT
2024 Aug,201.09986877441406,219.00848388671875,210.35162630948153,HLT
2024 Sep,210.04432678222656,233.6861572265625,220.21749725341797,HLT
2024 Oct,229.169189453125,238.46238708496094,235.05135444972825,HLT
2024 Nov,232.72891235351562,253.0525665283203,247.46932983398438,HLT
2024 Dec,241.97784423828125,257.87152099609375,250.8884546189081,HLT
2024 Jan,71.33000183105469,74.9800033569336,73.32666742234002,HOLX
2024 Feb,72.04000091552734,76.1500015258789,74.11850051879883,HOLX
2024 Mar,73.6500015258789,77.95999908447266,75.78699989318848,HOLX
2024 Apr,74.91999816894531,78.41000366210938,76.62545464255594,HOLX
2024 May,72.38999938964844,76.54000091552734,74.89409082586116,HOLX
2024 Jun,71.43000030517578,74.77999877929688,73.10736887078536,HOLX
2024 Jul,73.4800033569336,82.51000213623047,77.27227193659002,HOLX
2024 Aug,79.70999908447266,83.63999938964844,81.4259085221724,HOLX
2024 Sep,79.86000061035156,82.69999694824219,81.3845001220703,HOLX
2024 Oct,79.22000122070312,81.94000244140625,80.7030440620754,HOLX
2024 Nov,77.54000091552734,83.72000122070312,79.43100090026856,HOLX
2024 Dec,70.76000213623047,79.0,74.04809533982049,HOLX
2024 Jan,322.1415100097656,345.1407470703125,335.10159737723217,HD
2024 Feb,338.21710205078125,362.4734802246094,347.5277725219727,HD
2024 Mar,355.9327697753906,378.6192626953125,363.6499420166016,HD
2024 Apr,318.0516662597656,352.5891418457031,330.560229214755,HD
2024 May,311.4602966308594,334.0414123535156,323.24976002086294,HD
2024 Jun,315.4873962402344,343.2419128417969,329.0739890650699,HD
2024 Jul,321.86407470703125,358.7640686035156,341.2520197088068,HD
2024 Aug,330.3149108886719,362.3334655761719,347.8522657914595,HD
2024 Sep,349.4516296386719,393.2726135253906,370.41824798583986,HD
2024 Oct,380.9658203125,406.287841796875,395.5825473951257,HD
2024 Nov,376.93798828125,418.69146728515625,397.16114501953126,HD
2024 Dec,375.6544189453125,420.8769836425781,399.2053963797433,HD
2024 Jan,178.60299682617188,188.74464416503906,182.65826052711122,HON
2024 Feb,174.30429077148438,181.3483428955078,177.83952560424805,HON
2024 Mar,178.2952423095703,186.37684631347656,181.66681671142578,HON
2024 Apr,172.85604858398438,183.43479919433594,177.40865117853338,HON
2024 May,175.83441162109375,188.61428833007812,182.5995635986328,HON
2024 Jun,184.8167724609375,197.07644653320312,192.5554014507093,HON
2024 Jul,183.8491668701172,201.0199737548828,193.53456185080788,HON
2024 Aug,179.58612060546875,190.83033752441406,184.08870142156428,HON
2024 Sep,181.85374450683594,190.57333374023438,187.3002784729004,HON
2024 Oct,186.21353149414062,204.0841064453125,194.30020738684613,HON
2024 Nov,190.49070739746094,214.8474578857422,206.7252456665039,HON
2024 Dec,207.61607360839844,217.6791229248047,210.78331429617745,HON
2024 Jan,28.36428451538086,30.38092613220215,29.199307577950613,HRL
2024 Feb,26.84092903137207,33.00911331176758,28.144659423828124,HRL
2024 Mar,31.186695098876953,32.60724639892578,31.981081008911133,HRL
2024 Apr,31.855852127075195,33.542388916015625,32.74878840012984,HRL
2024 May,29.01040267944336,34.644771575927734,32.999341617931016,HRL
2024 Jun,28.473344802856445,29.170576095581055,28.81749785573859,HRL
2024 Jul,28.30375099182129,30.6472225189209,29.54015575755726,HRL
2024 Aug,29.715349197387695,31.25579261779785,30.59578730843284,HRL
2024 Sep,29.48713493347168,31.512535095214844,30.35434865951538,HRL
2024 Oct,29.31537628173828,30.889097213745117,29.793511846791144,HRL
2024 Nov,28.029529571533203,31.11939811706543,29.39933967590332,HRL
2024 Dec,29.93910789489746,32.19413757324219,30.890926542736235,HRL
2024 Jan,17.607730865478516,18.679588317871094,18.078005200340634,HST
2024 Feb,17.56192398071289,19.000225067138672,18.150072860717774,HST
2024 Mar,18.56965446472168,19.375831604003906,19.051139259338377,HST
2024 Apr,17.200292587280273,19.171062469482422,18.14950925653631,HST
2024 May,16.46009635925293,17.43160629272461,17.00514975461093,HST
2024 Jun,16.478601455688477,16.959728240966797,16.7090257343493,HST
2024 Jul,16.074100494384766,17.645957946777344,16.665248090570625,HST
2024 Aug,14.895209312438965,16.56062889099121,15.604160005396063,HST
2024 Sep,15.653067588806152,17.524324417114258,16.506189012527464,HST
2024 Oct,16.310161590576172,17.067018508911133,16.6980502916419,HST
2024 Nov,16.329082489013672,17.43598175048828,16.888209056854247,HST
2024 Dec,16.603445053100586,18.04146385192871,17.402674175444105,HST
2024 Jan,52.300724029541016,56.10893630981445,54.59521793183826,HWM
2024 Feb,57.05353546142578,66.4363784790039,61.7449447631836,HWM
2024 Mar,64.68489837646484,69.04367065429688,66.96530113220214,HWM
2024 Apr,62.62494659423828,66.78468322753906,64.80749598416415,HWM
2024 May,66.45628356933594,84.91875457763672,81.19119713523172,HWM
2024 Jun,77.3011474609375,84.2715072631836,80.8932442916067,HWM
2024 Jul,76.9725570678711,95.29460906982422,80.92211532592773,HWM
2024 Aug,86.38253021240234,96.7529296875,93.81965186379172,HWM
2024 Sep,91.13194274902344,99.91224670410156,95.63571090698242,HWM
2024 Oct,99.384033203125,105.9618148803711,102.3145695561948,HWM
2024 Nov,99.50363159179688,118.1259536743164,112.77168197631836,HWM
2024 Dec,107.40444946289062,119.77156829833984,113.28832753499348,HWM
2024 Jan,26.53843879699707,28.715240478515625,27.405191875639417,HPQ
2024 Feb,25.890033721923828,27.112747192382812,26.486569690704346,HPQ
2024 Mar,26.918222427368164,28.74071502685547,28.04775552749634,HPQ
2024 Apr,25.815237045288086,28.39488983154297,26.72992619601163,HPQ
2024 May,25.93674087524414,35.85345458984375,29.210167017850008,HPQ
2024 Jun,32.69037628173828,34.61167907714844,33.729808606599505,HPQ
2024 Jul,32.615028381347656,35.892547607421875,34.27990098433061,HPQ
2024 Aug,30.156896591186523,34.0748405456543,32.56194634871049,HPQ
2024 Sep,31.433258056640625,34.99443054199219,32.86230907440186,HPQ
2024 Oct,33.00967025756836,35.68767166137695,34.62737008799677,HPQ
2024 Nov,32.914703369140625,37.32106018066406,35.150644302368164,HPQ
2024 Dec,31.082576751708984,34.93745040893555,32.82646052042643,HPQ
2024 Jan,308.8255920410156,335.60076904296875,319.5626874651228,HUBB
2024 Feb,335.01593017578125,372.2769470214844,350.70397491455077,HUBB
2024 Mar,372.2573547363281,408.70562744140625,391.146484375,HUBB
2024 Apr,362.35064697265625,415.042724609375,394.3341799649325,HUBB
2024 May,364.7173156738281,403.8941345214844,386.56426308371806,HUBB
2024 Jun,358.5414733886719,380.37884521484375,368.822509765625,HUBB
2024 Jul,348.7999572753906,388.138671875,365.8477991277521,HUBB
2024 Aug,352.2237548828125,393.5415344238281,370.5057206587358,HUBB
2024 Sep,364.5120544433594,421.6460266113281,397.9953384399414,HUBB
2024 Oct,419.1071472167969,453.1553039550781,436.9535694951596,HUBB
2024 Nov,418.142822265625,464.5899963378906,445.3742965698242,HUBB
2024 Dec,413.3982238769531,463.2262878417969,437.1451256161644,HUBB
2024 Jan,346.5434875488281,458.43682861328125,412.79791259765625,HUM
2024 Feb,341.6285400390625,369.4702453613281,356.20667266845703,HUM
2024 Mar,329.53619384765625,343.296142578125,337.7416015625,HUM
2024 Apr,295.3454284667969,343.6033630371094,309.8447556929155,HUM
2024 May,307.19482421875,350.12445068359375,333.5471274636009,HUM
2024 Jun,341.5404968261719,366.2005920410156,349.5951522024054,HUM
2024 Jul,354.40057373046875,396.4551086425781,374.9877458052202,HUM
2024 Aug,338.6706237792969,356.3705139160156,347.0808896151456,HUM
2024 Sep,304.2214050292969,363.99542236328125,322.1599639892578,HUM
2024 Oct,232.2222137451172,274.6392517089844,252.11848648734716,HUM
2024 Nov,251.1506805419922,298.9434814453125,279.19589920043944,HUM
2024 Dec,229.863525390625,288.08367919921875,261.29281252906435,HUM
2024 Jan,11.27110481262207,12.090655326843262,11.771869159880138,HBAN
2024 Feb,11.34477424621582,12.007779121398926,11.667989110946655,HBAN
2024 Mar,11.924903869628906,13.000033378601074,12.399900579452515,HBAN
2024 Apr,12.152003288269043,13.083905220031738,12.601434577595104,HBAN
2024 May,12.552721977233887,13.288924217224121,12.953862927176736,HBAN
2024 Jun,11.499672889709473,12.739102363586426,12.030937445791144,HBAN
2024 Jul,12.11745834350586,14.297467231750488,13.306125684217973,HBAN
2024 Aug,12.504387855529785,14.127596855163574,13.190304626118053,HBAN
2024 Sep,13.400927543640137,14.269234657287598,13.81408371925354,HBAN
2024 Oct,13.51571273803711,15.108601570129395,14.50354472450588,HBAN
2024 Nov,14.688918113708496,17.359630584716797,16.569386434555053,HBAN
2024 Dec,15.315506935119629,16.959022521972656,16.19240869794573,HBAN
2024 Jan,239.77957153320312,249.050048828125,244.75626990908668,HII
2024 Feb,254.41714477539062,280.4804992675781,268.2603256225586,HII
2024 Mar,275.6944885253906,284.8820495605469,279.9380111694336,HII
2024 Apr,258.3669128417969,276.3961181640625,267.1727017489347,HII
2024 May,235.63824462890625,266.26666259765625,242.96910511363637,HII
2024 Jun,230.3624725341797,243.01763916015625,238.84128931949013,HII
2024 Jul,233.7146453857422,270.4725646972656,251.3317538174716,HII
2024 Aug,244.8338165283203,274.4291076660156,259.54117098721593,HII
2024 Sep,249.43861389160156,267.32501220703125,257.2502197265625,HII
2024 Oct,179.50421142578125,256.84356689453125,247.1832733154297,HII
2024 Nov,183.6482391357422,200.53501892089844,191.63691482543945,HII
2024 Dec,183.3173370361328,193.73342895507812,187.13880702427454,HII
2024 Jan,149.73825073242188,179.1571502685547,160.41187758672805,IBM
2024 Feb,170.6036376953125,178.14173889160156,174.96885375976564,IBM
2024 Mar,178.6733856201172,187.76844787597656,182.9147521972656,IBM
2024 Apr,157.78701782226562,181.23670959472656,173.00473022460938,IBM
2024 May,156.1066131591797,166.53480529785156,161.00528092817828,IBM
2024 Jun,158.4712677001953,167.8004150390625,163.16939986379523,IBM
2024 Jul,167.88671875,184.22476196289062,175.74630251797763,IBM
2024 Aug,175.7584991455078,195.49826049804688,186.69933527166194,IBM
2024 Sep,194.15386962890625,216.0994110107422,205.9985610961914,IBM
2024 Oct,198.1773681640625,227.54129028320312,217.65407529084578,IBM
2024 Nov,199.55079650878906,223.06649780273438,209.02592926025392,IBM
2024 Dec,214.29319763183594,232.0445556640625,221.76676141648065,IBM
2024 Jan,200.01165771484375,209.13571166992188,203.96099780854723,IEX
2024 Feb,212.86843872070312,231.2366485595703,222.82415237426758,IEX
2024 Mar,229.568603515625,239.84036254882812,234.75715866088868,IEX
2024 Apr,215.0535125732422,235.65557861328125,225.97706881436434,IEX
2024 May,200.78567504882812,220.61370849609375,213.78111128373578,IEX
2024 Jun,193.9656219482422,203.07533264160156,198.38220375462583,IEX
2024 Jul,190.50180053710938,206.97683715820312,198.65548706054688,IEX
2024 Aug,187.0950469970703,202.7255859375,194.17172726717862,IEX
2024 Sep,191.591796875,211.071044921875,200.85718460083007,IEX
2024 Oct,199.79348754882812,215.37741088867188,206.06510129182234,IEX
2024 Nov,212.8260498046875,232.53746032714844,224.6341865539551,IEX
2024 Dec,205.71380615234375,228.35086059570312,217.08768717447916,IEX
2024 Jan,515.0800170898438,558.7100219726562,532.7228597005209,IDXX
2024 Feb,527.1400146484375,576.2899780273438,563.1625,IDXX
2024 Mar,529.5,576.8699951171875,544.2795013427734,IDXX
2024 Apr,476.3500061035156,532.4099731445312,501.0368152965199,IDXX
2024 May,468.0400085449219,548.530029296875,506.3313654119318,IDXX
2024 Jun,487.20001220703125,514.280029296875,498.1842105263158,IDXX
2024 Jul,468.20001220703125,499.5199890136719,479.14318292791194,IDXX
2024 Aug,455.0799865722656,496.989990234375,482.1718181263317,IDXX
